CMPLNT_NUM,LAW_CAT_CD,OFNS_DESC,RPT_DT,Latitude,Longitude,Lat_Lon,index_right,BoroCode,BoroName,NTA_Code_x,NTAName,NTAAbbrev,NTAType,CDTA2020,CDTAName,Shape_Leng,Shape_Area,Neighborhood,Population_x,Borough,Year,FIPS County Code,NTA_Code_y,Population_y
284975273,F,GRAND LARCENY OF MOTOR VEHICLE,4/8/2024,40.615848,-74.029138,"(40.615848, -74.029138)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
284975273,F,GRAND LARCENY OF MOTOR VEHICLE,4/8/2024,40.615848,-74.029138,"(40.615848, -74.029138)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
281205126,F,GRAND LARCENY,1/27/2024,40.567358,-74.112884,"(40.567358, -74.112884)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
281205126,F,GRAND LARCENY,1/27/2024,40.567358,-74.112884,"(40.567358, -74.112884)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
290440797,M,PETIT LARCENY,7/21/2024,40.631578,-74.023272,"(40.631578, -74.023272)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
290440797,M,PETIT LARCENY,7/21/2024,40.631578,-74.023272,"(40.631578, -74.023272)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
293499003,F,GRAND LARCENY,9/18/2024,40.630088,-74.129006,"(40.630088, -74.129006)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
293499003,F,GRAND LARCENY,9/18/2024,40.630088,-74.129006,"(40.630088, -74.129006)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
284939263,M,OFFENSES INVOLVING FRAUD,4/7/2024,40.57428569,-74.10591441,"(40.5742856881925, -74.1059144051212)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
284939263,M,OFFENSES INVOLVING FRAUD,4/7/2024,40.57428569,-74.10591441,"(40.5742856881925, -74.1059144051212)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
285982773,M,PETIT LARCENY,4/27/2024,40.629404,-74.011064,"(40.629404, -74.011064)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
285982773,M,PETIT LARCENY,4/27/2024,40.629404,-74.011064,"(40.629404, -74.011064)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
290458282,F,GRAND LARCENY,7/22/2024,40.62801,-74.035086,"(40.62801, -74.035086)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
290458282,F,GRAND LARCENY,7/22/2024,40.62801,-74.035086,"(40.62801, -74.035086)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
292220676,V,HARRASSMENT 2,8/23/2024,40.633693,-74.118341,"(40.633693, -74.118341)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
292220676,V,HARRASSMENT 2,8/23/2024,40.633693,-74.118341,"(40.633693, -74.118341)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
298191886,F,CRIMINAL MISCHIEF & RELATED OF,12/18/2024,40.637061,-74.035257,"(40.637061, -74.035257)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
298191886,F,CRIMINAL MISCHIEF & RELATED OF,12/18/2024,40.637061,-74.035257,"(40.637061, -74.035257)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
298487182,M,DANGEROUS WEAPONS,12/26/2024,40.6372129,-74.02219844,"(40.637212901690376, -74.02219844486432)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
298487182,M,DANGEROUS WEAPONS,12/26/2024,40.6372129,-74.02219844,"(40.637212901690376, -74.02219844486432)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
294494961,F,GRAND LARCENY OF MOTOR VEHICLE,10/8/2024,40.633746,-74.034215,"(40.633746, -74.034215)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
294494961,F,GRAND LARCENY OF MOTOR VEHICLE,10/8/2024,40.633746,-74.034215,"(40.633746, -74.034215)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
287008830,M,PETIT LARCENY,5/16/2024,40.638224,-74.142515,"(40.638224, -74.142515)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
287008830,M,PETIT LARCENY,5/16/2024,40.638224,-74.142515,"(40.638224, -74.142515)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
295758475,M,PETIT LARCENY,10/31/2024,40.628774,-74.021458,"(40.628774, -74.021458)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
295758475,M,PETIT LARCENY,10/31/2024,40.628774,-74.021458,"(40.628774, -74.021458)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
291825820,F,FELONY ASSAULT,8/17/2024,40.640843,-74.134448,"(40.640843, -74.134448)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
291825820,F,FELONY ASSAULT,8/17/2024,40.640843,-74.134448,"(40.640843, -74.134448)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
281743379,F,GRAND LARCENY OF MOTOR VEHICLE,2/6/2024,40.613164,-74.03665,"(40.613164, -74.03665)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
281743379,F,GRAND LARCENY OF MOTOR VEHICLE,2/6/2024,40.613164,-74.03665,"(40.613164, -74.03665)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
293944604,M,PETIT LARCENY,9/26/2024,40.626816,-74.006034,"(40.626816, -74.006034)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
293944604,M,PETIT LARCENY,9/26/2024,40.626816,-74.006034,"(40.626816, -74.006034)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
284961340H1,F,MURDER & NON-NEGL. MANSLAUGHTER,3/17/2024,40.599876,-73.997218,"(40.599876, -73.997218)",36,3,Brooklyn,BK1102,Bath Beach,BthBch,0,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),22422.37382,20556458.01,Bath Beach,,Brooklyn,2000,47,BK27,28572
284961340H1,F,MURDER & NON-NEGL. MANSLAUGHTER,3/17/2024,40.599876,-73.997218,"(40.599876, -73.997218)",36,3,Brooklyn,BK1102,Bath Beach,BthBch,0,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),22422.37382,20556458.01,Bath Beach,,Brooklyn,2010,47,BK27,29931
281535012,M,PETIT LARCENY,2/1/2024,40.627566,-74.019458,"(40.627566, -74.019458)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
281535012,M,PETIT LARCENY,2/1/2024,40.627566,-74.019458,"(40.627566, -74.019458)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
288419151,M,SEX CRIMES,6/12/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
288419151,M,SEX CRIMES,6/12/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
290242408,F,FELONY ASSAULT,7/17/2024,40.637607,-74.130746,"(40.637607, -74.130746)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
290242408,F,FELONY ASSAULT,7/17/2024,40.637607,-74.130746,"(40.637607, -74.130746)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
293994073,F,GRAND LARCENY,9/27/2024,40.72947,-74.010636,"(40.72947, -74.010636)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2000,61,MN23,68483
293994073,F,GRAND LARCENY,9/27/2024,40.72947,-74.010636,"(40.72947, -74.010636)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2010,61,MN23,66880
294977237,M,DANGEROUS WEAPONS,10/16/2024,40.627367,-74.040328,"(40.627367, -74.040328)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
294977237,M,DANGEROUS WEAPONS,10/16/2024,40.627367,-74.040328,"(40.627367, -74.040328)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
296250451,F,CRIMINAL MISCHIEF & RELATED OF,11/10/2024,40.6381209,-74.02475335,"(40.63812090450256, -74.02475335038832)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
296250451,F,CRIMINAL MISCHIEF & RELATED OF,11/10/2024,40.6381209,-74.02475335,"(40.63812090450256, -74.02475335038832)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
284072700,M,OFFENSES AGAINST PUBLIC ADMINI,3/20/2024,40.73339974,-74.00855518,"(40.73339973987756, -74.0085551837933)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2000,61,MN23,68483
284072700,M,OFFENSES AGAINST PUBLIC ADMINI,3/20/2024,40.73339974,-74.00855518,"(40.73339973987756, -74.0085551837933)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2010,61,MN23,66880
294858633,M,PETIT LARCENY,10/14/2024,40.636328,-74.019444,"(40.636328, -74.019444)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
294858633,M,PETIT LARCENY,10/14/2024,40.636328,-74.019444,"(40.636328, -74.019444)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
285812518,F,DANGEROUS DRUGS,4/24/2024,40.6298484,-74.03433696,"(40.62984839597277, -74.03433696384904)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
285812518,F,DANGEROUS DRUGS,4/24/2024,40.6298484,-74.03433696,"(40.62984839597277, -74.03433696384904)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
281520715,M,SEX CRIMES,2/2/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
281520715,M,SEX CRIMES,2/2/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
284884576,V,HARRASSMENT 2,4/5/2024,40.623608,-74.02357,"(40.623608, -74.02357)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
284884576,V,HARRASSMENT 2,4/5/2024,40.623608,-74.02357,"(40.623608, -74.02357)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
295516120,F,FELONY ASSAULT,10/26/2024,40.632011,-74.020134,"(40.632011, -74.020134)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
295516120,F,FELONY ASSAULT,10/26/2024,40.632011,-74.020134,"(40.632011, -74.020134)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
288767167,F,GRAND LARCENY OF MOTOR VEHICLE,6/19/2024,40.61283364,-74.03364748,"(40.6128336364418, -74.03364748253219)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
288767167,F,GRAND LARCENY OF MOTOR VEHICLE,6/19/2024,40.61283364,-74.03364748,"(40.6128336364418, -74.03364748253219)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
294542096,F,GRAND LARCENY OF MOTOR VEHICLE,10/8/2024,40.61946496,-74.02287694,"(40.61946495977211, -74.02287694163715)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
294542096,F,GRAND LARCENY OF MOTOR VEHICLE,10/8/2024,40.61946496,-74.02287694,"(40.61946495977211, -74.02287694163715)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
282035984,F,GRAND LARCENY OF MOTOR VEHICLE,2/10/2024,40.617518,-74.038975,"(40.617518, -74.038975)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
282035984,F,GRAND LARCENY OF MOTOR VEHICLE,2/10/2024,40.617518,-74.038975,"(40.617518, -74.038975)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
286589894H1,F,MURDER & NON-NEGL. MANSLAUGHTER,5/8/2024,40.854253,-73.8848,"(40.854253, -73.8848)",88,2,Bronx,BX0603,Belmont,Blmnt,0,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),19746.65383,16393957.79,Belmont,,Bronx,2000,5,BX06,25967
286589894H1,F,MURDER & NON-NEGL. MANSLAUGHTER,5/8/2024,40.854253,-73.8848,"(40.854253, -73.8848)",88,2,Bronx,BX0603,Belmont,Blmnt,0,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),19746.65383,16393957.79,Belmont,,Bronx,2010,5,BX06,27378
283469229,F,GRAND LARCENY,3/9/2024,40.624665,-74.027586,"(40.624665, -74.027586)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
283469229,F,GRAND LARCENY,3/9/2024,40.624665,-74.027586,"(40.624665, -74.027586)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
282738375,M,SEX CRIMES,2/24/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
282738375,M,SEX CRIMES,2/24/2024,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
283538581,F,GRAND LARCENY,3/11/2024,40.733398,-74.006351,"(40.733398, -74.006351)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2000,61,MN23,68483
283538581,F,GRAND LARCENY,3/11/2024,40.733398,-74.006351,"(40.733398, -74.006351)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2010,61,MN23,66880
291825739,M,PETIT LARCENY,8/16/2024,40.734091,-74.006238,"(40.734091, -74.006238)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2000,61,MN23,68483
291825739,M,PETIT LARCENY,8/16/2024,40.734091,-74.006238,"(40.734091, -74.006238)",123,1,Manhattan,MN0203,West Village,WstVlg,0,MN02,MN02 Greenwich Village-SoHo (CD 2 Equivalent),23882.33934,14417744.13,West Village,,Manhattan,2010,61,MN23,66880
284146147,M,PETIT LARCENY,3/21/2024,40.630469,-74.005819,"(40.630469, -74.005819)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
284146147,M,PETIT LARCENY,3/21/2024,40.630469,-74.005819,"(40.630469, -74.005819)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
289841287,V,HARRASSMENT 2,7/9/2024,40.636231,-74.126604,"(40.636231, -74.126604)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2000,85,SI28,18042
289841287,V,HARRASSMENT 2,7/9/2024,40.636231,-74.126604,"(40.636231, -74.126604)",244,5,Staten Island,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.16109,36236919.44,Port Richmond,,Staten Island,2010,85,SI28,20191
290658697,M,DANGEROUS WEAPONS,7/25/2024,40.562794,-74.100637,"(40.562794, -74.100637)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
290658697,M,DANGEROUS WEAPONS,7/25/2024,40.562794,-74.100637,"(40.562794, -74.100637)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
295402144,M,SEX CRIMES,10/24/2024,40.57428569,-74.10591441,"(40.5742856881925, -74.1059144051212)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2000,85,SI45,20242
295402144,M,SEX CRIMES,10/24/2024,40.57428569,-74.10591441,"(40.5742856881925, -74.1059144051212)",248,5,Staten Island,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),50207.45273,62182628.81,New Dorp-Midland Beach,,Staten Island,2010,85,SI45,21896
286461053,F,GRAND LARCENY,5/7/2024,40.61255842,-74.03609292,"(40.612558415177226, -74.03609291731651)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2000,47,BK31,80539
286461053,F,GRAND LARCENY,5/7/2024,40.61255842,-74.03609292,"(40.612558415177226, -74.03609291731651)",31,3,Brooklyn,BK1001,Bay Ridge,ByRdg,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),41302.39354,61636886.6,Bay Ridge,,Brooklyn,2010,47,BK31,79371
281261433,V,OTHER STATE LAWS,1/28/2024,40.61858304,-74.00921765,"(40.618583043455644, -74.00921765385257)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
281261433,V,OTHER STATE LAWS,1/28/2024,40.61858304,-74.00921765,"(40.618583043455644, -74.00921765385257)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2010,47,BK30,42419
294330558,F,GRAND LARCENY OF MOTOR VEHICLE,10/4/2024,40.614736,-74.009633,"(40.614736, -74.009633)",32,3,Brooklyn,BK1002,Dyker Heights,DykrHts,0,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),25001.4907,29119073.24,Dyker Heights,,Brooklyn,2000,47,BK30,39332
